"Model","Launch","Micro-archi-tecture","Codename","Fab(nm)","Businterface","Clockrate","Clockrate","Fillrate","Memory","Processingpower(GFLOPS)","APIcompliance(version)","APIcompliance(version)","APIcompliance(version)","Memory","Memory","Coreconfig","Fillrate","Memory","Processingpower(GFLOPS)","APIcompliance(version)","TDP(Watts)","Notes"
"Model","Launch","Micro-archi-tecture","Codename","Fab(nm)","Businterface","Core(MHz)","Coreconfig","Memory(MHz)","Pixel(GP/s)","Texture(GT/s)","Size(GiB)","TDP(Watts)","Notes","Bandwidth(GB/s)","Bustype","Buswidth(bit)","Singleprecision","Doubleprecision","Direct3D","OpenGL","OpenCL","Vulkan"
"FireProV3900","February7,2012","TeraScale2","TurksGL","40","PCIe2.1x16","650","900","480(96×5):24:8:6","5.2","15.6","1","28.8","GDDR3","128","624","-","11.0","4.3","1.2","N/A","50","HD3D,UVD3,DP1.2,PowerPlay,Eyefinity"
"FireProV4900","November1,2011","TeraScale2","TurksXTGL","40","PCIe2.1x16","800","1000","480(96×5):24:8:6","6.4","19.2","1","64","GDDR5","128","768","-","11.0","4.3","1.2","N/A","<75Max","HD3D,UVD3,DP1.2,PowerPlay,Eyefinity"
"FireProV5900","May24,2011","TeraScale3","CaymanLEGL","40","PCIe2.1x16","19.2","64","GDDR5","600","<75Max","500","512(128×4):32:32:8","19.2","2","256","610","154","11.0","4.3","1.2","N/A","HD3D,UVD3,DP1.2,PowerPlay,Eyefinity"
"FireProV7900","May24,2011","TeraScale3","CaymanProGL","725","1250","40","PCIe2.1x16","2","256","1280(320×4):80:32:20","23.2","GDDR5","58","160","1860","464","<150Max","11.0","4.3","1.2","N/A","HD3D,UVD3,DP1.2,PowerPlay,Eyefinity"
