"Version","CPU","RAM","RAM","Freediskspace","Videoadapterandmonitor"
"Version","CPU","Minimum","Freediskspace","Videoadapterandmonitor","Recommended"
"WindowsPhone7","0.8GHz","256MB","N/A","4GB","WVGA(800×480)"
"WindowsPhone8","1GHz","512MB","N/A","8GB","WVGA(800×480)"
"WindowsPhone8.1","1GHz","512MB","N/A","4GB","WVGA(800×480)"
"Windows10Mobile","1GHz","1GB","2GB","8GB","WVGA(800×480)"
