"Model","Launch","Codename","Process","Transistors(billion)","Diesize(mm)","Coreconfig","BusInterface","L2Cache(MB)","Clockspeeds","Memory","Fillrate","Processingpower(GFLOPS)","Processingpower(GFLOPS)","Processingpower(GFLOPS)","Releaseprice(USD)","Memory","Memory","Clockspeeds","Clockspeeds","Memory","Fillrate","Processingpower(GFLOPS)","TDP(Watts)","NVLinkSupport","Releaseprice(USD)"
"Model","Launch","Codename","Process","Transistors(billion)","Diesize(mm)","Coreconfig","BusInterface","L2Cache(MB)","Basecoreclock(MHz)","Boostcoreclock(MHz)","Memory(MT/s)","Size(GB)","TDP(Watts)","NVLinkSupport","Bandwidth(GB/s)","Bustype","Buswidth(bit)","Pixel(GP/s)","Texture(GT/s)","Singleprecision","Doubleprecision","Halfprecision","Tensorcompute+Singleprecision","MSRP","FoundersEdition"
"NvidiaTITANV","December7,2017","GV100-400-A1","TSMC12FFN","21.1","815","5120:320:96:640(80)(6)","PCIe3.0x16","4.5","1200","1455","1700","12","652.8","HBM2","3072","153.6186.2","384.0465.6","12?288.014?899.2","6?144.07?449.6","24?576.029?798.4","110?592.0134?092.8","250","No","$2999","N/A"
"NvidiaTITANVCEOEdition","June21,2018","GV-100-???-A1","TSMC12FFN","21.1","815","5120:320:128:640(80)(6)","PCIe3.0x16","6","N/A","1200","1455","1700","32","870.4","HBM2","4096","153.6186.2","384.0465.6","12?288.014?899.2","6?144.07?449.6","24?576.029?798.4","110?592.0134?092.8","250","No","N/A"
