"Reportdate","Period","Intothesea(TBq)","Intothesea(TBq)","Source"
"Reportdate","Period","direct","Source","indirect"
"21May2011","1–6April2011","4,700","","Tepco"
"EndofAugust2011","March–August2011","3,500","16,000","JMA"
"8September2011","March–April2011","15,000","15,000","ScientistGroup"
"29October2011","21March–15July2011","27,100","27,100","IRSN"
