"vte","Consumer","Professional","Consumer","Professional"
"Notebooks","MacBookAir13.3""(retinaP3)model;UsesAppleM1processor","MacBookPro13.3""(retinaP3)model;UsesAppleM1processor14.2""(mini-LEDRetinaP3)and16.2""(mini-LEDRetinaP3)models;UsesAppleM1ProorAppleM1Maxprocessor","MacBookAir13.3""(retinaP3)model;UsesAppleM1processor","MacBookPro13.3""(retinaP3)model;UsesAppleM1processor14.2""(mini-LEDRetinaP3)and16.2""(mini-LEDRetinaP3)models;UsesAppleM1ProorAppleM1Maxprocessor"
"Desktops","MacMiniEntry-leveldesktop;UsesAppleM1,IntelCorei5ori7processor","iMac24""4.5K(retinaP3)model;UsesAppleM1processor","MacStudioSmallformfactorworkstationdesktop;UsesAppleM1MaxorM1Ultraprocessor","MacProCustomizableworkstationdesktop;UsesoneIntelXeonWprocessor"
