"Model","Launch","Codename","Fab(nm)","Transistors(million)","Diesize(mm)","Businterface","Coreconfig","Clockrate","Fillrate","Memoryconfiguration","SupportedAPIversion","Memoryconfiguration","Memoryconfiguration","Clockrate","Clockrate","Fillrate","Memoryconfiguration","SupportedAPIversion","Processingpower(GFLOPS)","TDP(Watts)","Comments"
"Model","Launch","Codename","Fab(nm)","Transistors(million)","Diesize(mm)","Businterface","Coreconfig","Core(MHz)","Shader(MHz)","Memory(MHz)","Pixel(GP/s)","Texture(GT/s)","TDP(Watts)","Comments","Size(MB)","Bandwidth(GB/s)","DRAMtype","Buswidth(bit)","Direct3D","OpenGL","Singleprecision"
"GeForceG100","March10,2009","G98","TSMC65nm","210","86","PCIe2.0x16","8:8:4","567","1400","500","2.15","4.3","512","8.0","DDR2","64","10.0","3.3","22.4","35","OEMproducts"
"GeForceGT120","March10,2009","G96b","TSMC55nm","314","121","PCIe2.0x16","32:16:8","500","1400","800","4.4","8.8","512","16.0","DDR2","128","10.0","3.3","89.6","50","OEMproducts"
"GeForceGT130","March10,2009","TSMC55nm","G94b","505","196","500","48:24:12","PCIe2.0x16","1250","500","6","12","1536","24.0","192","120","DDR2","75","10.0","3.3","OEMproducts"
"GeForceGT140","G94b","505","196","March10,2009","TSMC55nm","64:32:16","650","1625","1800","PCIe2.0x16","10.4","20.8","5121024","57.6","GDDR3","256","208","105","10.0","3.3","OEMproducts"
"GeForceGTS150","March10,2009","TSMC55nm","G92b","754","260","128:64:16","PCIe2.0x16","738","GDDR3","256","1836","1000","11.808","47.232","1024","64.0","470","141","10.0","3.3","OEMproducts"
