"Model","Released","Codename","Architecture","Fab(nm)","Coreclockrate(MHz)","Configcore","Fillrate","Sharedmemory","Sharedmemory","APIcompliance(version)","CombinedTDP","APIcompliance(version)","APIcompliance(version)","Fillrate","Sharedmemory","Processingpower(GFLOPS)","APIcompliance(version)","CombinedTDP","APU"
"Model","Released","Codename","Architecture","Fab(nm)","Coreclockrate(MHz)","Configcore","Pixel(GP/s)","Texture(GT/s)","Processingpower(GFLOPS)","Bandwidth(GB/s)","Bustype","APU","Buswidth(bit)","Direct3D","OpenGL","OpenCL","Vulkan","Idle(W)","Max.(W)"
"RadeonHD6250","November9,2010","Wrestler","TeraScale2","40","280–400","80:8:4:2","1.12–1.6","2.24–3.2","8.525","DDR3-1066","64","44.8–64","11.3(11_0)","4.5","1.2","N/A","Unknown","9","C-30,C-50,Z-60"
"RadeonHD6290","January7,2011","Ontario","TeraScale2","40","276–400","80:8:4:2","1.12–1.6","2.24–3.2","8.525","DDR3-1066","64","44.8–64","11.3(11_0)","4.5","1.2","N/A","Unknown","9","C-60"
"RadeonHD6310","November9,2010","Wrestler","TeraScale2","40","492","80:8:4:2","2.0","4.0","8.525","DDR3-1066","64","80","11.3(11_0)","4.5","1.2","N/A","Unknown","18","E-240,E-300,E-350"
"RadeonHD6320","August15,2011","Wrestler","508–600","TeraScale2","40","2.032–2.4","18","80:8:4:2","4.064–4.8","10.6","DDR3-1333","82–97","64","E-450","11.3(11_0)","4.5","1.2","N/A","Unknown"
