"Model","Codename","Fab(nm)","Businterface","Coreclock(MHz)","Shaderclock(MHz)","Memoryclock(MHz)","Coreconfig","Fillrate","Memory","Processingpower(GFLOPS)","SupportedAPIversion","SupportedAPIversion","SupportedAPIversion","SupportedAPIversion","Memory","Memory","Fillrate","Memory","Processingpower(GFLOPS)","SupportedAPIversion","TDP(Watts)","Notes"
"Model","Codename","Fab(nm)","Businterface","Coreclock(MHz)","Shaderclock(MHz)","Memoryclock(MHz)","Coreconfig","Pixel(GP/s)","Texture(GT/s)","Size(GB)","Bandwidth(GB/s)","TDP(Watts)","Notes","Bustype","Buswidth(bit)","Singleprecision","Doubleprecision","Direct3D","OpenGL","Vulkan","OpenCL","CUDA"
"QuadroM2000","GM206-875-A1","28","PCIe3.0x16","796","1163","1653(6612)","768:48:32:6","37.8","56.6","4","105.8","GDDR5","128","1812.5","56.6","12.1","4.6","1.1","1.2","5.2","75","FourDisplayPort1.2a"
"QuadroM4000","GM204-850-A1","28","PCIe3.0x16","773","773","1503(6012)","1664:104:64:13","51.2","83.2","8","192.4","GDDR5","256","2662.4","83.2","12.1","4.6","1.1","1.2","5.2","120","FourDisplayPort1.2a"
"QuadroM5000","GM204-875-A1","28","PCIe3.0x16","861","1038","1653(6612)","2048:128:64:16","8","67.2","256","134.4","211.6","4300.8","GDDR5","134.4","150","FourDisplayPort1.2a,OneDVI-I","12.1","4.6","1.1","1.2","5.2"
"QuadroM6000","GM200GLGM200-880-A1","28","PCIe3.0x16","988","1114","1653(6612)","3072:192:96:24","94.8","189.7","1224","317","FourDisplayPort1.2a,OneDVI-I","GDDR5","384","6070","190","12.1","4.6","1.1","1.2","5.2","250"
