"Model","Launch","Codename","Fab(nm)","Transistors(million)","Diesize(mm)","Businterface","Coreconfig","Clockrate","Fillrate","Memoryconfiguration","Memoryconfiguration","Memoryconfiguration","Clockrate","Clockrate","Fillrate","Memoryconfiguration","Processingpower(GFLOPS)","TDP(Watts)","Comments"
"Model","Launch","Codename","Fab(nm)","Transistors(million)","Diesize(mm)","Businterface","Coreconfig","Core(MHz)","Shader(MHz)","Memory(MHz)","Pixel(GP/s)","TDP(Watts)","Comments","Texture(GT/s)","Size(MB)","Bandwidth(GB/s)","DRAMtype","Buswidth(bit)","Singleprecision"
"GeForce310","November27,2009","GT218","TSMC40nm","260","57","PCIe2.0x16","16:8:4","589","1402","1000","2.356","4.712","512","8","DDR2","64","44.8","30.5","OEMCard,similartoGeforce210"
"GeForce315","February2010","GT216","TSMC40nm","486","100","PCIe2.0x16","48:16:4","475","1100","1580","3.8","7.6","512","12.6","DDR3","64","105.6","33","OEMCard,similartoGeforceGT220"
"GeForceGT320","February2010","GT215","727","TSMC40nm","144","72:24:8","PCIe2.0x16","1580","540","1302","4.32","12.96","1024","25.3","GDDR3","128","187.5","43","OEMCard"
"GeForceGT330","February2010","727","144","GT215-301-A3","96:32:8","TSMC40nm","550","1350","PCIe2.0x16","","GDDR3","4.40","17.60","512","32.00","128","257.3","75","SpecificationsvarydependingonOEM,similartoGT230v2."
"GeForceGT330","G92","96:32:8","February2010","727","144","500","1250","TSMC40nm","","4.000","PCIe2.0x16","75","SpecificationsvarydependingonOEM,similartoGT230v2.","24.00","GDDR3","256","51.20","256","240.0"
"GeForceGT330","500","1250","G92B","February2010","24.00","727","144","96:32:16","240.0","","TSMC40nm","8.000","1024","PCIe2.0x16","16.32","75","SpecificationsvarydependingonOEM,similartoGT230v2.","DDR2","128"
"GeForceGT340","February2010","727","144","GT215","96:32:8","TSMC40nm","550","1340","PCIe2.0x16","3400","","","5121024","54.4","GDDR5","128","257.3","69","OEMCard,similartoGT240"
