"Model","Codename","Fab(nm)","Businterface","Coreclock(MHz)","Shaderclock(MHz)","Memoryclock(MHz)","Coreconfig","Fillrate","Memory","Memory","SupportedAPIversion","Memory","Fillrate","Memory","Processingpower(GFLOPS)","SupportedAPIversion","TDP(Watts)"
"Model","Codename","Fab(nm)","Businterface","Coreclock(MHz)","Shaderclock(MHz)","Memoryclock(MHz)","Coreconfig","Pixel(GP/s)","Texture(GT/s)","Size(MB)","Bandwidth(GB/s)","TDP(Watts)","Bustype","Buswidth(bit)","Singleprecision","Direct3D","OpenGL"
"QuadroFX380M","GT218M","40","PCIe2.0x16","625","1530","1600","16:8:4","2.5","5","512","12.8","GDDR3","64","73.44","10.1","3.3","25"
"QuadroFX880M","GT216M","40","PCIe2.0x16","550","1210","1600","48:16:8","4.4","8.8","1024","25.6","GDDR3","128","174.24","10.1","3.3","35"
"QuadroFX1800M","GT215M","40","PCIe2.0x16","450","1080","16002200","1024","72:24:8","128","3.6","10.8","25.635.2","GDDR3GDDR5","233.28","45","10.1","3.3"
"QuadroFX2800M","G92M","55","PCIe2.0x16","500","1250","2000","1024","96:48:16","8","16","64","GDDR3","256","360","10.0","75","3.3"
"QuadroFX3800M","G92M","55","675","1688","2000","PCIe2.0x16","128:64:16","10.8","64","GDDR3","256","43.2","10.0","1024","648.192","100","3.3"
