"JohnMcCain","BarackObama","JohnMcCain","BarackObama"
"McCainindicatedthathesupportedtheuseofthedeathpenalty,mandatoryprisontermsforsellingillegaldrugs,andstrongerrestrictionsonthepurchaseandpossessionofguns.McCainisaproponentofmandatorysentencingingeneral.","Obamafavorsthedeathpenaltyforcasesinwhich""thecommunityisjustifiedinexpressingthefullmeasureofitsoutrage.""OnJune25,2008,ObamacondemnedUnitedStatesSupremeCourtdecisionKennedyv.Louisiana,whichoutlawedthedeathpenaltyforachildrapistwhenthevictimwasnotkilled.Hesaidthatstateshavetherighttoconsidercapitalpunishment,butcitedconcernaboutthepossibilityofunfairnessinsomesentences.","McCainindicatedthathesupportedtheuseofthedeathpenalty,mandatoryprisontermsforsellingillegaldrugs,andstrongerrestrictionsonthepurchaseandpossessionofguns.McCainisaproponentofmandatorysentencingingeneral.","Obamafavorsthedeathpenaltyforcasesinwhich""thecommunityisjustifiedinexpressingthefullmeasureofitsoutrage.""OnJune25,2008,ObamacondemnedUnitedStatesSupremeCourtdecisionKennedyv.Louisiana,whichoutlawedthedeathpenaltyforachildrapistwhenthevictimwasnotkilled.Hesaidthatstateshavetherighttoconsidercapitalpunishment,butcitedconcernaboutthepossibilityofunfairnessinsomesentences."
"ChuckBaldwin","BobBarr","CynthiaMcKinney","RalphNader"
"","","ItisthemainfocusofMcKinney'sstanceoncrimethatcapitalpunishmentshouldbereplacedwithlifeimprisonment.Shehasvotedagainstbillsthatwouldmakedeathpenaltyappealsharderandtheprosecutionandsentencingofjuveniledelinquency.Shehasvotedinfavorofbillsthatwouldkeephabeascorpusrightsindeathpenaltyappeals,aswellasinfavorofbillstoreplacethedeathpenaltyandfindingalternativesentencestocapitalpunishment.Shealsosupportsstrongersentencingforhatecrimes.",""
