"Model","Launch","Codename","Fab(nm)","Transistors(million)","Diesize(mm)","Businterface","Coreconfig","Clockrate","Fillrate","Memoryconfiguration","SupportedAPIversion","Memoryconfiguration","Memoryconfiguration","Clockrate","Clockrate","Fillrate","Memoryconfiguration","SupportedAPIversion","Processingpower(GFLOPS)","TDP(Watts)","Comments","ReleasePrice(USD)"
"Model","Launch","Codename","Fab(nm)","Transistors(million)","Diesize(mm)","Businterface","Coreconfig","Core(MHz)","Shader(MHz)","Memory(MHz)","Pixel(GP/s)","Texture(GT/s)","TDP(Watts)","Comments","ReleasePrice(USD)","Size(MB)","Bandwidth(GB/s)","DRAMtype","Buswidth(bit)","Direct3D","OpenGL","Singleprecision"
"GeForce205","November26,2009","GT218","TSMC40nm","260","57","PCIe2.0x16","8:4:4","589","1402","1000","2.356","2.356","512","8","DDR2","64","10.1","3.3","22.4","30.5","OEMonly"
"GeForce210","October12,2009","GT218-325-B1","TSMC40nm","260","57","PCIe2.0x16PCIex1PCI","16:8:4","520589","12301402","1000–1600","2.356","4.712","5121024","4.08.012.8","DDR2DDR3","3264","10.1","3.3","36.444.9","30.5",""
"GeForceGT220","October12,2009","GT216-300-A2","TSMC40nm","486","100","PCIe2.0x16","48:16:8","615(OEM)625","1335(OEM)1360","10001580","5","10","5121024","16.025.3","DDR2DDR3","","64128","128.2(OEM)130.6","10.1","3.3","58"
"GeForceGT230","October12,2009","G94b","TSMC/UMC55nm","505","PCIe2.0x16","196?","48:24:16","650","1625","1800","10.4","15.6","5121024","57.6","GDDR3","256","10","156","3.3","75","OEMonly"
"GeForceGT230","April27,2009","G92b","TSMC/UMC55nm","754","260","96:48:12","PCIe2.0x16","500","1242","1000","6","24","1536","24","DDR2","10","192","75","OEMonly","238.5","3.3"
"GeForceGT240","November17,2009","GT215-450-A2","TSMC40nm","727","PCIe2.0x16","139","96:32:8","550","1340","180020003400(GDDR5)","4.4","17.6","5121024","28.8(OEM)3254.4(GDDR5)","DDR3GDDR3GDDR5","128","10.1","257.3","3.3","69",""
"GeForceGTS240","July1,2009","G92aG92b","TSMC65nmTSMC/UMC55nm","754","PCIe2.0x16","324260","112:56:16","675","1620","2200","10.8","37.8","1024","70.4","GDDR3","256","10.0","362.9","3.3","120","OEMonly"
"GeForceGTS250","2009","G92b","TSMC/UMC55nm","754","260","PCIe2.0x16","128:64:16","702","1512","2000","11.2","44.9","5121024","GDDR3","256","10.0","64.0","387","130","","3.3"
"GeForceGTS250","March3,2009","G92-428-B1","TSMC65nmTSMC/UMC55nm","260","128:64:16","738","754","1836","PCIe2.0x16","20002200","11.808","47.232","5121024","64.070.4","470","150","GDDR3","256","10.0","SomecardsarerebrandedGeForce9800GTX+","$150($130512MB)","3.3"
"GeForceGTX260","June16,2008","GT200-100-A2","65nm","1400","PCIe2.0x16","576","192:64:28","576","1242","1998","16.128","36.864","896","GDDR3","111.9","10.0","448","477","182","ReplacedbyGTX260Core216","3.3","$400(droppedto$270after3months)"
"GeForceGTX260","September16,2008November27,2008(55nm)","GT200-103-A2","65nm55nm","1400","576470","216:72:28","PCIe2.0x16","576","12421350","1998","16.128","41.472","896(1792)","448","111.9","536.5583.2","GDDR3","182171","10.0","","$300","3.3"
"GeForceGTX275","April9,2009","GT200-105-B3","TSMC/UMC55nm","1400","470","PCIe2.0x16","240:80:28","633","1404","2268","17.724","50.6","896(1792)","448","127.0","GDDR3","674","10.0","219","Effectivelyone-halfoftheGTX295","$250","3.3"
"GeForceGTX280","June17,2008","GT200-300-A2","65nm","1400","576","PCIe2.0x16","240:80:32","602","1296","2214","19.264","48.16","1024","141.7","GDDR3","512","10.0","622","236","ReplacedbyGTX285","$650(droppedto$430after3months)","3.3"
"GeForceGTX285","January15,2009","GT200-350-B3","TSMC/UMC55nm","1400","240:80:32","470","PCIe2.0x16","648","1476","2484","20.736","51.84","1024(2048*)","159.0","512","GDDR3","708.48","10.0","204","Palit,Gainward,BFGandEVGAlaunched2GBversions.EVGAGTX285Classifiedsupports4-waySLI","$400","3.3"
"GeForceGTX295","January8,2009","2xGT200-400-B3","TSMC/UMC55nm","2x1400","2x470","PCIe2.0x16","2x240:80:28","576","1242","1998","2x16.128","2x46.08","2x896","2x111.9","GDDR3","2x448","10.0","1192.3","289","DualPCBmodelswerereplacedwithasinglePCBmodelwith2GPUs","$500","3.3"
"Model","Launch","Codename","Fab(nm)","Transistors(million)","Diesize(mm)","Businterface","Coreconfig","Core(MHz)","Shader(MHz)","Memory(MHz)","Pixel(GP/s)","Texture(GT/s)","Size(MB)","Bandwidth(GB/s)","DRAMtype","Buswidth(bit)","Direct3D","OpenGL","Singleprecision","TDP(Watts)","Comments","ReleasePrice(USD)"
"Clockrate","Fillrate","Memoryconfiguration","SupportedAPIversion","Memoryconfiguration","Memoryconfiguration","Clockrate","Model","Launch","Codename","Fab(nm)","Transistors(million)","Diesize(mm)","Businterface","Coreconfig","Clockrate","Fillrate","Memoryconfiguration","SupportedAPIversion","Processingpower(GFLOPS)","TDP(Watts)","Comments","ReleasePrice(USD)"
