"Company","Software","On-demandscan","On-accessscan","Firewall","Emailsecurity","AntiSpam","Webprotection","Live-Update","Support","License","Price","Firstrelease","Countryoforigin","Notes"
"Cisco","ClamAntiVirus","Yes","Yes","No","No","No","No","Yes","No","GPL-2.0-only","Free","1998","UnitedStates",""
"FRISKSoftwareInternational","F-PROTAntivirus","Yes","Yes","No","Yes","No","No","Yes","Yes","Proprietary","Trialware","1989","Iceland","EOL2021"
"PandaSecurity","PandaDesktopSecureforLinux","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Proprietary","?","2009","Spain",""
"Company","Software","On-demandscan","On-accessscan","Firewall","Emailsecurity","AntiSpam","Webprotection","Live-Update","Support","License","Price","Firstrelease","Countryoforigin","Notes"
