"","singular","plural","plural","plural","plural","plural","plural","singular","singular","singular","singular","singular","singular","plural","utrum"
"","second","third","third","third","third","third","third","third","first","second","utrum","third","first","second","third"
"first","","familiar","first","second","formal","utrum","masculine","feminine","neuter","utrum","masculine","feminine","neuter","utrum","reflexive"
"Esperanto","mi","ci","vi","li","?i","?i","li","ni","vi","","","","ili","si","oni"
"Ido","me","tu","vu","il(u)","el(u)","ol(u)","lu","ni","vi","ili","eli","oli","li","su","on(u)"
"Esperanto1894","mi/mu","tu","vu","lu","elu","lu","–","nos","vos","","","","ilu","su","on"
"English","I","thou","you","he","she","it","–","we","you","","","","they","","one"
