"Model","Launch","Codename","Transistors(million)","Diesize(mm²)","Businterface","Coreclock(MHz)","Memoryclock(MHz)","Coreconfig","Fillrate","Memory","Memory","Memory","Fillrate","Fillrate","Fillrate","Memory"
"Model","Launch","Codename","Transistors(million)","Diesize(mm²)","Businterface","Coreclock(MHz)","Memoryclock(MHz)","Coreconfig","MOperations/s","MPixels/s","MTexels/s","MVertices/s","Size(MB)","Bandwidth(GB/s)","Bustype","Buswidth(bit)"
"GeForce3Ti200","October1,2001","NV20","57","128","AGP4x,PCI","175","200","4:1:8:4","700","700","1400","42.75","64128","6.4","DDR","128"
"GeForce3","February27,2001","NV20","57","128","AGP4x,PCI","200","230","4:1:8:4","800","800","1600","50","64","7.36","DDR","128"
"GeForce3Ti500","October1,2001","NV20","57","128","AGP4x,PCI","240","250","4:1:8:4","960","960","1920","60","64128","8","DDR","128"
