"Model","Codename","Fab(nm)","Businterface","Coreclock(MHz)","Shaderclock(MHz)","Memoryclock(MHz)","Coreconfig","Fillrate","Memory","Memory","SupportedAPIversion","Memory","Fillrate","Memory","Processingpower(GFLOPS)","SupportedAPIversion","TDP(Watts)","Notes"
"Model","Codename","Fab(nm)","Businterface","Coreclock(MHz)","Shaderclock(MHz)","Memoryclock(MHz)","Coreconfig","Pixel(GP/s)","Texture(GT/s)","Size(MB)","Bandwidth(GB/s)","TDP(Watts)","Notes","Bustype","Buswidth(bit)","Singleprecision","Direct3D","OpenGL"
"Quadro500M","GF108","40","PCIe2.0x16","700","1400","1800","96:16:4","2.8","11.2","1024","28.8","DDR3","128","268.8","11.0","4.5","35",""
"Quadro1000M","GF108","40","PCIe2.0x16","700","1400","1800","96:16:4","2.8","11.2","2048","28.8","DDR3","128","268.8","11.0","4.5","45","DellPrecisionM4600"
"Quadro2000M","2048","GF106","40","PCIe2.0x16","550","1100","1800","192:32:16","8.8","17.6","422.4","28.8","DDR3","128","55","11.0","4.5","DellPrecisionM4600"
"Quadro3000M","2048","GF104","40","PCIe2.0x16","450","900","2500","240:40:32","14.4","18","80","GDDR5","256","432","75","11.0","4.5","DellPrecisionM6600"
"Quadro4000M","GF104","2048","475","2500","40","PCIe2.0x16","950","80","GDDR5","256","336:56:32","15.2","26.6","638.4","100","DellPrecisionM6600","11.0","4.5"
"Quadro5000M","2048","GF100","40","PCIe2.0x16","405","810","100","2400","320:40:32","GDDR5","256","12.96","16.2","76.8","518.4","DellPrecisionM6500","11.0","4.5"
"Quadro5010M","GF110","40","PCIe2.0x16","450","900","2600","100","384:48:32","14.4","GDDR5","256","21.6","4096","83.2","691.2","DellPrecisionM6600","11.0","4.5"
