"vte","Consumer","Professional","Consumer","Professional"
"Notebooks","MacBookAir13.3""(retinaP3)model;UsesAppleM1processor","MacBookPro13.3""(retinaP3)model;UsesAppleM1processor14.2""(mini-LEDRetinaP3)and16.2""(mini-LEDRetinaP3)models;UsesAppleM1ProorM1Maxprocessor","MacBookAir13.3""(retinaP3)model;UsesAppleM1processor","MacBookPro13.3""(retinaP3)model;UsesAppleM1processor14.2""(mini-LEDRetinaP3)and16.2""(mini-LEDRetinaP3)models;UsesAppleM1ProorM1Maxprocessor"
"Desktops","iMac24""4.5K(retinaP3)model;UsesAppleM1processor","MacMiniEntry-leveldesktop;UsesAppleM1,IntelCorei5ori7processor","MacStudioSmallformfactorworkstationdesktop;UsesAppleM1MaxorM1Ultraprocessor","MacProCustomizableworkstationdesktop;UsesoneIntelXeonWprocessor"
