"CSS2","5.5","border-bottom","12","1.0","85","Yes","1.0"
"CSS2","5.5","border-left","12","1.0","85","Yes","1.0"
"css-backgrounds-3","border-radius","9.0","12","2.0","533","Experimental","2.5"
"css-backgrounds-3","border-image","11.0","12","15.0","Experimental","No","2.5"
"css-backgrounds-3","11.0","border-image-source","15.0","No","12","No","No"
"css-backgrounds-3","15.0","No","No","11.0","border-image-slice","12","No"
"css-backgrounds-3","15.0","No","No","11.0","border-image-width","12","No"
"css-backgrounds-3","15.0","No","No","11.0","border-image-outset","12","No"
"css-backgrounds-3","15.0","No","No","11.0","border-image-repeat","12","No"
"css-backgrounds-3","box-shadow","9.0","12","2.0","Yes","No","2.5"
"css-backgrounds-3","box-decoration-break","No","No","32.0","No","No","2.7"
"","","MSHTML","EdgeHTML","Gecko","WebKit","KHTML","Presto"
"LineLayout","LineLayout","LineLayout","LineLayout","LineLayout","LineLayout","LineLayout","LineLayout"
"CSS2","line-height","4.0","12","1.0","85","Yes","1.0"
"CSS2","vertical-align","8.0","12","1.0","85","Yes","1.0"
"Positioning","Positioning","Positioning","Positioning","Positioning","Positioning","Positioning","Positioning"
"CSS2","position","7.0","12","1.0","85","Yes","1.0"
"CSS2","top","8.0","12","1.0","85","Yes","1.0"
"CSS2","right","8.0","12","1.0","85","Yes","1.0"
"CSS2","bottom","8.0","12","1.0","85","Yes","1.0"
"CSS2","left","8.0","12","1.0","85","Yes","1.0"
"CSS2","z-index","8.0","12","1.9","85","Yes","1.0"
"BoxAlignmentModule","BoxAlignmentModule","BoxAlignmentModule","BoxAlignmentModule","BoxAlignmentModule","BoxAlignmentModule","BoxAlignmentModule","BoxAlignmentModule"
"css-align-3"
"css-align-3","align-content","11.0","12","28.0","Experimental","No","No"
"css-align-3","11.0","12","align-items","Experimental","No","No","20.0"
"css-align-3","20.0","11.0","12","align-self","Experimental","No","No"
"css-align-3","20.0","11.0","12","justify-content","Experimental","No","No"
"css-align-3","justify-items","12","No","No","No","No","No"
"css-align-3","No","No","No","justify-self","12","No","No"
"GeneratedandReplacedContent","GeneratedandReplacedContent","GeneratedandReplacedContent","GeneratedandReplacedContent","GeneratedandReplacedContent","GeneratedandReplacedContent","GeneratedandReplacedContent","GeneratedandReplacedContent"
"CSS2","quotes","8.0","12","Yes","412","3.4","1.0"
"CSS2","content","9.0","12","1.9","Partial","Yes","2.7"
"CSS2","counter-increment","8.0","12","1.8","525","3.4","1.0"
"CSS2","counter-reset","8.0","12","1.8","1.0","525","3.4"
"Lists","Lists","Lists","Lists","Lists","Lists","Lists","Lists"
"CSS2","list-style","4.0","12","1.0","85","Yes","1.0"
"CSS2","list-style-image","4.0","12","1.0","85","Yes","1.0"
"CSS2","list-style-position","4.0","12","1.0","85","Yes","1.0"
"CSS2","list-style-type","8.0","12","1.0","85","3.4","1.0"
"Colors","Colors","Colors","Colors","Colors","Colors","Colors","Colors"
"CSS2","color","3.0","12","1.0","85","Yes","1.0"
"css-color-3","opacity","9.0","12","1.7","125","4.0","2.0"
"","","MSHTML","EdgeHTML","Gecko","WebKit","KHTML","Presto"
"Backgrounds","Backgrounds","Backgrounds","Backgrounds","Backgrounds","Backgrounds","Backgrounds","Backgrounds"
"CSS2","background","4.0","12","1.0","85","Yes","1.0"
"CSS2","background-attachment","7.0","12","1.0","85","Yes","1.0"
"CSS2","background-color","4.0","12","1.0","85","Yes","1.0"
"CSS2","background-image","8.0","12","1.0","85","Yes","1.0"
"CSS2","background-position","8.0","12","1.0","85","Yes","1.0"
"CSS2","background-repeat","4.0","12","1.0","85","Yes","1.0"
"css-backgrounds-3","background(multiple)","9.0","12","1.9.2","312","3.5","2.5"
"css-backgrounds-3","background-clip","9.0","12","2.0","Yes","Experimental","2.5"
"css-backgrounds-3","2.0","Yes","Experimental","background-origin","9.0","12","2.5"
"css-backgrounds-3","2.0","background-size","Experimental","9.0","12","Yes","2.5"
"Earlyideasforcss-backgrounds-4","background-position-x","8.0","12","No","Experimental","No","No"
"Earlyideasforcss-backgrounds-4","background-position-y","8.0","12","No","Experimental","No","No"
"Fonts","Fonts","Fonts","Fonts","Fonts","Fonts","Fonts","Fonts"
"CSS2","font","4.0","12","1.0","85","Yes","Incorrect"
"CSS2","font-family","4.0","12","1.0","85","Yes","1.0"
"CSS2","font-size","3.0","12","1.0","1.0","85","Yes"
"CSS2","font-style","4.0","12","1.0","1.0","85","Yes"
"CSS2","font-variant","4.0","12","1.0","1.0","125","Yes"
"CSS2","font-weight","8.0","12","Partial","Partial","Yes","Incorrect"
"css-fonts-3","font-size-adjust","10.0","12","1.9","No","No","No"
"css-fonts-3","font-stretch","9.0","12","9.0","No","No","No"
"css-fonts-3","font-feature-settings","10.0","12","34.0","No","No","No"
"css-fonts-3","font-kerning","34.0","No","No","No","No","No"
"css-fonts-3","font-language-override","No","34.0","No","No","No","No"
"css-fonts-3","font-synthesis","No","34.0","No","No","No","No"
"css-fonts-3","font-variant-alternates","No","34.0","No","No","No","No"
"css-fonts-3","No","No","No","No","font-variant-caps","No","34.0"
"css-fonts-3","No","No","No","No","font-variant-east-asian","No","34.0"
"css-fonts-3","No","No","No","No","font-variant-ligatures","No","34.0"
"css-fonts-3","No","No","No","No","font-variant-numeric","No","34.0"
"css-fonts-3","No","No","No","No","font-variant-position","No","34.0"
"css-fonts-3","unicode-range","9.0","12","38.0","No","No","No"
"Text","Text","Text","Text","Text","Text","Text","Text"
"CSS2","text-align","4.0","12","1.0","85","Yes","1.0"
"CSS2","text-decoration","Yes","12","1.0","85","Yes","1.0"
"CSS2","text-indent","3.0","12","1.0","85","Yes","1.0"
"CSS2","text-transform","4.0","12","1.0","85","Yes","1.0"
"CSS2","letter-spacing","4.0","12","1.0","85","Yes","1.0"
"CSS2","word-spacing","8.0","12","1.0","85","Yes","1.0"
"CSS2","white-space","8.0","12","1.9.1","522","Yes","2.1"
"css-text-3","word-break","Partial","Partial","15.0","No","No","No"
"css-text-3","line-break","11.0","12","No","No","No","No"
"css-text-3","hyphens","10.0","12","6.0","Experimental","No","No"
"css-text-3","word-wrap","5.0","12","1.9.1","85","4.3","2.5"
"css-text-3","overflow-wrap","No","No","No","No","No","No"
"css-text-3","text-align-last","Partial","Partial","12.0","No","No","No"
"css-text-3","text-justify","5.5","12","No","No","No","No"
"css-text-3","text-emphasis","No","No","No","No","No","No"
"css-text-3","hanging-punctuation","No","No","No","No","No","No"
"Earlyideasforcss-text-4","hyphenate-character","No","No","No","No","No","No"
"Earlyideasforcss-text-4","hyphenate-limit-zone","10.0","12","No","No","No","No"
"Earlyideasforcss-text-4","hyphenate-limit-chars","10.0","12","No","No","No","No"
"Earlyideasforcss-text-4","hyphenate-limit-lines","10.0","12","No","No","No","No"
"Earlyideasforcss-text-4","hyphenate-limit-last","No","No","No","No","No","No"
"Earlyideasforcss-text-4","No","No","text-space-collapse","No","No","No","No"
"Earlyideasforcss-text-4","No","No","text-spacing","No","No","No","No"
"Earlyideasforcss-text-4","No","No","text-wrap","No","No","No","No"
"TextDecoration","TextDecoration","TextDecoration","TextDecoration","TextDecoration","TextDecoration","TextDecoration","TextDecoration"
"css-text-decor-3","text-shadow","10.0","12","1.9.1","Yes","3.4","2.1"
"css-text-decor-3","text-decoration-style","No","No","36.0","No","No","No"
"css-text-decor-3","text-decoration-color","No","36.0","No","No","No","No"
"css-text-decor-3","text-decoration-line","No","36.0","No","No","No","No"
"css-text-decor-3","text-decoration-skip","No","No","No","No","No","No"
"css-text-decor-3","text-underline-position","11.0","12","No","No","No","No"
"css-text-decor-3","text-emphasis-style","No","No","No","No","No","No"
"css-text-decor-3","No","No","No","No","No","No","text-emphasis-color"
"css-text-decor-3","No","No","No","No","No","No","text-emphasis"
"css-text-decor-3","No","No","No","No","No","No","text-emphasis-position"
"","","MSHTML","EdgeHTML","Gecko","WebKit","KHTML","Presto"
"WritingModes","WritingModes","WritingModes","WritingModes","WritingModes","WritingModes","WritingModes","WritingModes"
"CSS2","direction","5.0","12","1.0","85","Yes","1.0"
"CSS2","unicode-bidi","5.0","12","1.0","525","Yes","1.0"
"css-writing-modes-3","writing-mode","7.0","12","No","NightlyBuild","No","No"
"css-writing-modes-3","text-combine-horizontal","11.0","12.0","No","No","No","No"
"css-writing-modes-3","text-orientation","No","No","No","No","No","No"
"Tables","Tables","Tables","Tables","Tables","Tables","Tables","Tables"
"CSS2","border-collapse","8.0","12","1.0","125","Yes","1.0"
"CSS2","border-spacing","8.0","12","1.0","125","Yes","1.0"
"CSS2","caption-side","8.0","12","1.4","85","Yes","1.0"
"CSS2","empty-cells","8.0","12","1.0","125","Yes","1.0"
"CSS2","table-layout","5.0","12","1.0","85","Yes","1.0"
"Userinterface","Userinterface","Userinterface","Userinterface","Userinterface","Userinterface","Userinterface","Userinterface"
"CSS2","cursor","5.5","12","1.8","125","Yes","Partial"
"CSS2","outline","8.0","12","1.8","125","Yes","1.0"
"CSS2","outline-color","8.0","12","1.8","1.0","125","Yes"
"CSS2","outline-style","8.0","12","1.8","1.0","125","Yes"
"CSS2","outline-width","8.0","12","1.8","1.0","125","Yes"
"css-ui-3","outline-offset","No","No","1.8","125","3.5","2.1"
"css-ui-3","box-sizing","8.0","12","29.0","Yes","3.3.2","1.0"
"css-ui-3","resize","No","No","2.0","525","No","No"
"css-ui-3","appearance","No","12","Experimental","Experimental","No","No"
"css-ui-3","icon","No","No","No","No","No","No"
"css-ui-3","nav-index","No","No","No","No","No","2.1"
"css-ui-3","nav-up","No","No","No","2.1","No","No"
"css-ui-3","nav-right","No","No","No","2.1","No","No"
"css-ui-3","nav-down","No","No","No","2.1","No","No"
"css-ui-3","nav-left","No","No","No","2.1","No","No"
"css-ui-3","text-overflow","Partial","Partial","7.0","Partial","3.5.6","Experimental(Nightly)"
"Pagedmedia","Pagedmedia","Pagedmedia","Pagedmedia","Pagedmedia","Pagedmedia","Pagedmedia","Pagedmedia"
"CSS2"
"CSS2","page-break-before","4.0","12","Partial","Partial","3.5","1.0"
"CSS2","4.0","12","Partial","Partial","3.5","1.0","page-break-after"
"CSS2","page-break-inside","12","8.0","19.0","3.5","1.0","312"
"CSS2","8.0","orphans","312","12","No","3.5","1.0"
"widows","No","8.0","12","312","3.5","1.0"
"css-page-3","page","No","No","No","No","No","No"
"css-page-3","size","No","No","No","No","No","1.0"
"css-page-3","image-orientation","No","No","26.0","No","No","No"
"css-page-3","object-fit","No","No","36.0","No","No","2.7"
"css-page-3","object-position","36.0","No","No","2.7","No","No"
"Speech","Speech","Speech","Speech","Speech","Speech","Speech","Speech"
"css-speech-1","cue","No","No","No","No","No","1.0"
"css-speech-1","cue-after","No","No","No","No","No","1.0"
"css-speech-1","cue-before","No","No","No","No","No","1.0"
"css-speech-1","pause","No","No","No","No","No","1.0"
"css-speech-1","pause-after","No","No","No","No","No","1.0"
"css-speech-1","pause-before","No","No","No","No","No","1.0"
"css-speech-1","speak","No","No","No","Nightlybuild","No","1.0"
"css-speech-1","voice-family","No","No","No","No","No","1.0"
"css-speech-1","No","voice-balance","No","No","No","Experimental","No"
"css-speech-1","Experimental","No","voice-duration","No","No","No","No"
"css-speech-1","Experimental","No","voice-pitch","No","No","No","No"
"css-speech-1","Experimental","No","voice-pitch-range","No","No","No","No"
"css-speech-1","Experimental","No","voice-rate","No","No","No","No"
"css-speech-1","Experimental","No","voice-stress","No","No","No","No"
"css-speech-1","Experimental","No","voice-volume","No","No","No","No"
"css-speech-1","Experimental","No","interpret-as","No","No","No","No"
"css-speech-1","Experimental","No","phonemes","No","No","No","No"
"css-speech-1","No","rest","No","No","No","No","No"
"css-speech-1","No","No","rest-after","No","No","No","No"
"css-speech-1","No","No","rest-before","No","No","No","No"
"css-speech-1","No","No","mark","No","No","No","No"
"css-speech-1","No","No","mark-after","No","No","No","No"
"css-speech-1","No","No","mark-before","No","No","No","No"
"","","MSHTML","EdgeHTML","Gecko","WebKit","KHTML","Presto"
"MediaQueries","MediaQueries","MediaQueries","MediaQueries","MediaQueries","MediaQueries","MediaQueries","MediaQueries"
"css3-mediaqueries","width","9.0","12","1.9.1","525","4.1","2.0"
"css3-mediaqueries","height","9.0","12","1.9.1","525","4.1","2.0"
"css3-mediaqueries","device-width","9.0","12","1.9.1","525","4.1","2.0"
"css3-mediaqueries","device-height","9.0","12","1.9.1","525","4.1","2.0"
"css3-mediaqueries","device-aspect-ratio","9.0","12","1.9.1","525","4.1","2.0"
"css3-mediaqueries","color","9.0","12","1.9.1","525","4.1","2.5"
"css3-mediaqueries","2.5","color-index","9.0","12","1.9.1","525","4.1"
"css3-mediaqueries","2.5","monochrome","9.0","12","1.9.1","525","4.1"
"css3-mediaqueries","2.5","resolution","9.0","12","1.9.1","No","4.1"
"css3-mediaqueries","No","orientation","9.0","12","1.9.1","4.2.1","No"
"css3-mediaqueries","4.2.1","No","aspect-ratio","9.0","12","1.9.1","2.1"
"css3-mediaqueries","No","grid","11.0","12","Yes","4.1","2.5"
"css3-mediaqueries","11.0","Yes","4.1","2.5","No","scan","12"
"Rubycharacters","Rubycharacters","Rubycharacters","Rubycharacters","Rubycharacters","Rubycharacters","Rubycharacters","Rubycharacters"
"css-ruby-1","ruby-position","No","No","38.0","No","No","No"
"css-ruby-1","ruby-align","No","No","38.0","No","No","No"
"css-ruby-1","ruby-merge","No","No","No","No","No","No"
"Multi-columnLayout","Multi-columnLayout","Multi-columnLayout","Multi-columnLayout","Multi-columnLayout","Multi-columnLayout","Multi-columnLayout","Multi-columnLayout"
"css-multicol-1","column-count","10.0","12","Experimental","Experimental","No","2.8"
"css-multicol-1","column-width","10.0","12","Experimental","Experimental","No","2.8"
"css-multicol-1","column-gap","10.0","12","Experimental","Experimental","No","2.8"
"css-multicol-1","column-rule","10.0","12","Experimental","Experimental","No","2.8"
"css-multicol-1","columns","10.0","12","9.0","Experimental","No","2.8"
"css-multicol-1","break-before","10.0","12","No","Experimental","No","2.8"
"css-multicol-1","No","Experimental","break-after","10.0","12","No","2.8"
"css-multicol-1","No","break-inside","10.0","12","No","No","2.8"
"css-multicol-1","column-fill","10.0","12","14.0","No","No","2.8"
"css-multicol-1","column-span","10.0","12","No","Experimental","No","2.8"
"Gridlayout","Gridlayout","Gridlayout","Gridlayout","Gridlayout","Gridlayout","Gridlayout","Gridlayout"
"css-grid-1","grid","No","No","Experimental","Experimental","No","No"
"css-grid-1","grid-template","No","No","Experimental","Experimental","No","No"
"css-grid-1","grid-template-columns","No","No","Experimental","Experimental","No","No"
"css-grid-1","grid-template-rows","No","No","Experimental","Experimental","No","No"
"css-grid-1","grid-template-areas","No","No","Experimental","Experimental","No","No"
"css-grid-1","grid-auto-columns","No","No","Experimental","Experimental","No","No"
"css-grid-1","grid-auto-rows","No","No","Experimental","Experimental","No","No"
"css-grid-1","grid-auto-flow","No","No","Experimental","Experimental","No","No"
"css-grid-1","grid-auto-position","No","No","Experimental","Experimental","No","No"
"css-grid-1","grid-columns","10.0","12","Experimental","Experimental","No","No"
"css-grid-1","grid-columns-start","No","No","Experimental","Experimental","No","No"
"css-grid-1","No","No","grid-columns-end","Experimental","Experimental","No","No"
"css-grid-1","grid-row","10.0","12","Experimental","Experimental","No","No"
"css-grid-1","grid-row-start","No","No","Experimental","Experimental","No","No"
"css-grid-1","No","No","grid-row-end","Experimental","Experimental","No","No"
"css-grid-1","No","No","grid-area","Experimental","Experimental","No","No"
"Animation","Animation","Animation","Animation","Animation","Animation","Animation","Animation"
"css-animations-1"
"css-animations-1","animation","10.0","12","16.0","Experimental","No","2.12"
"css-animations-1","10.0","12","16.0","Experimental","No","2.12","animation-delay"
"css-animations-1","10.0","12","16.0","Experimental","No","2.12","animation-direction"
"css-animations-1","10.0","12","16.0","Experimental","No","2.12","animation-duration"
"css-animations-1","10.0","12","16.0","Experimental","No","2.12","animation-iteration-count"
"css-animations-1","10.0","12","16.0","Experimental","No","2.12","animation-name"
"css-animations-1","10.0","12","16.0","Experimental","No","2.12","animation-play-state"
"css-animations-1","10.0","12","16.0","Experimental","No","2.12","animation-timing-function"
"css-animations-1","10.0","12","16.0","Experimental","No","2.12","animation-fill-mode"
"Transforms","Transforms","Transforms","Transforms","Transforms","Transforms","Transforms","Transforms"
"css-transforms-1"
"css-transforms-1","transform","10.0","12","16.0","Experimental","No","2.12"
"css-transforms-1","10.0","12","16.0","Experimental","No","2.12","transform-origin"
"css-transforms-1","10.0","12","16.0","Experimental","No","transform-style","No"
"css-transforms-1","No","10.0","12","16.0","Experimental","No","perspective"
"css-transforms-1","No","10.0","12","16.0","Experimental","No","perspective-origin"
"css-transforms-1","No","10.0","12","16.0","Experimental","No","backface-visibility"
"Transitions","Transitions","Transitions","Transitions","Transitions","Transitions","Transitions","Transitions"
"css-transitions-1"
"css-transitions-1","transition-property","10.0","12","16.0","Experimental","No","Experimental"
"css-transitions-1","10.0","12","16.0","Experimental","No","Experimental","transition-duration"
"css-transitions-1","10.0","12","16.0","Experimental","No","Experimental","transition-timing-function"
"css-transitions-1","10.0","12","16.0","Experimental","No","Experimental","transition-delay"
"css-transitions-1","10.0","12","16.0","Experimental","No","Experimental","transition"
"FlexibleBoxLayout","FlexibleBoxLayout","FlexibleBoxLayout","FlexibleBoxLayout","FlexibleBoxLayout","FlexibleBoxLayout","FlexibleBoxLayout","FlexibleBoxLayout"
"css-flexbox-1"
"css-flexbox-1","flex","11.0","12","22.0","9.0","No","2.12"
"css-flexbox-1","11.0","12","22.0","9.0","No","flex-basis","No"
"css-flexbox-1","11.0","12","22.0","9.0","No","flex-direction","2.12"
"css-flexbox-1","11.0","12","flex-flow","9.0","No","28.0","No"
"css-flexbox-1","11.0","12","flex-grow","9.0","No","22.0","2.12"
"css-flexbox-1","22.0","11.0","12","flex-shrink","9.0","No","No"
"css-flexbox-1","11.0","12","flex-wrap","9.0","No","28.0","No"
"css-flexbox-1","11.0","12","order","9.0","No","22.0","2.12"
"","","MSHTML","EdgeHTML","Gecko","WebKit","KHTML","Presto"
"Regions","Regions","Regions","Regions","Regions","Regions","Regions","Regions"
"css-regions-1"
"css-regions-1","flow-into","10.0","12","No","Nightlybuild","No","No"
"css-regions-1","10.0","12","No","Nightlybuild","No","No","flow-from"
"css-regions-1","region-fragment","No","No","Nightlybuild","No","No","No"
"css-regions-1","break-before","No","No","Nightlybuild","No","No","No"
"css-regions-1","No","No","break-after","No","Nightlybuild","No","No"
"css-regions-1","No","No","break-inside","No","Nightlybuild","No","No"
"Exclusions","Exclusions","Exclusions","Exclusions","Exclusions","Exclusions","Exclusions","Exclusions"
"css3-exclusions"
"css3-exclusions","wrap-flow","10.0","12","No","Nightlybuild","No","No"
"css3-exclusions","10.0","12","No","Nightlybuild","No","No","wrap-through"
"Shapes","Shapes","Shapes","Shapes","Shapes","Shapes","Shapes","Shapes"
"css-shapes-1"
"css-shapes-1","shape-margin","No","No","No","Nightlybuild","No","No"
"css-shapes-1","No","No","No","shape-outside","No","No","No"
"css-shapes-1","No","No","No","No","shape-image-threshold","No","No"
"Masking","Masking","Masking","Masking","Masking","Masking","Masking","Masking"
"CSS2","clip","8.0","12","1.0","85","Yes","1.0"
"css-masking-1"
"css-masking-1","clip-path","No","No","1.9.1","No","No","No"
"css-masking-1","No","No","clip-rule","No","No","No","No"
"css-masking-1","mask","No","No","Partial","Partial","Partial","Partial"
"css-masking-1","mask-box-image","No","No","No","Experimental","No","No"
"css-masking-1","No","No","No","mask-box-image-outset","No","No","No"
"css-masking-1","No","No","No","No","mask-box-image-repeat","No","No"
"css-masking-1","No","No","No","No","mask-box-image-slice","No","No"
"css-masking-1","No","No","No","No","mask-box-image-source","No","No"
"css-masking-1","No","No","No","No","mask-box-image-width","No","No"
"css-masking-1","mask-clip","No","No","No","Experimental","No","No"
"css-masking-1","No","No","No","Experimental","No","No","mask-image"
"css-masking-1","No","No","No","Experimental","No","No","mask-origin"
"css-masking-1","No","No","No","Experimental","No","No","mask-position"
"css-masking-1","No","No","No","Experimental","No","No","mask-repeat"
"css-masking-1","No","No","No","Experimental","No","No","mask-size"
"css-masking-1","No","No","mask-type","20.0","No","No","No"
"CompositingandBlending","CompositingandBlending","CompositingandBlending","CompositingandBlending","CompositingandBlending","CompositingandBlending","CompositingandBlending","CompositingandBlending"
"compositing-1"
"compositing-1","mix-blend-mode","No","No","32.0","No","No","No"
"compositing-1","No","No","isolation","No","No","No","36.0"
"compositing-1","No","No","background-blend-mode","No","No","No","30.0"
"FilterEffects","FilterEffects","FilterEffects","FilterEffects","FilterEffects","FilterEffects","FilterEffects","FilterEffects"
"filter-effects-1"
"filter-effects-1","filter","No","13","35.0","18.0","No","No"
"filter-effects-1","No","flood-color","No","No","No","No","No"
"filter-effects-1","No","No","No","No","flood-opacity","No","No"
"filter-effects-1","No","No","No","No","color-interpolation-filters","No","No"
"filter-effects-1","No","No","No","No","lighting-color","No","No"
"Pointerevents","Pointerevents","Pointerevents","Pointerevents","Pointerevents","Pointerevents","Pointerevents","Pointerevents"
"SVG1.1andearlierdraftofcss3-ui","pointer-events","11.0","12.0","1.9.2","530","No","2.0"
"pointer-events","touch-action","11.0","12.0","29.0","No","No","No"
"LineGrid","LineGrid","LineGrid","LineGrid","LineGrid","LineGrid","LineGrid","LineGrid"
"css-line-grid-1"
"css-line-grid-1","box-snap","No","No","No","No","No","No"
"css-line-grid-1","No","No","No","No","No","No","line-grid"
"css-line-grid-1","No","No","No","No","No","No","line-slack"
"css-line-grid-1","No","No","No","No","No","No","line-snap"
"","","MSHTML","EdgeHTML","Gecko","WebKit","KHTML","Presto"
"LogicalProperties","LogicalProperties","LogicalProperties","LogicalProperties","LogicalProperties","LogicalProperties","LogicalProperties","LogicalProperties"
"Earlyideasforcss-logical-1"
"Earlyideasforcss-logical-1","block-size","No","No","41.0","No","No","No"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","inline-size"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","min-block-size"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","min-inline-size"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","max-block-size"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","max-inline-size"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","margin-block-start"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","margin-block-end"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","margin-inline-start"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","margin-inline-end"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","offset-block-start"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","offset-block-end"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","offset-inline-start"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","offset-inline-end"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","padding-block-start"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","padding-block-end"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","padding-inline-start"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","padding-inline-end"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-block-start-width"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-block-end-width"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-inline-start-width"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-inline-end-width"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-block-start-style"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-block-end-style"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-inline-start-style"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-inline-end-style"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-block-start-color"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-block-end-color"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-inline-start-color"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-inline-end-color"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-block-start"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-block-end"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-inline-start"
"Earlyideasforcss-logical-1","No","No","41.0","No","No","No","border-inline-end"
"Earlyideasforcss-logical-1","No","No","background-image-transform","No","No","No","No"
"Earlyideasforcss-logical-1","No","No","No","border-image-transform","No","No","No"
"WillChange","WillChange","WillChange","WillChange","WillChange","WillChange","WillChange","WillChange"
"css-will-change-1","will-change","No","No","36.0","No","No","No"
"CSSOMView","CSSOMView","CSSOMView","CSSOMView","CSSOMView","CSSOMView","CSSOMView","CSSOMView"
"cssom-view","scroll-behavior(optional)","No","No","36.0","No","No","No"
"ScrollSnapPoints","ScrollSnapPoints","ScrollSnapPoints","ScrollSnapPoints","ScrollSnapPoints","ScrollSnapPoints","ScrollSnapPoints","ScrollSnapPoints"
"Earlyideasforcss-snappoints","scroll-snap-type","10.0","12","39.0","No","No","No"
"Earlyideasforcss-snappoints","scroll-snap-points-x","10.0","12","39.0","No","No","No"
"Earlyideasforcss-snappoints","scroll-snap-points-y","10.0","12","39.0","No","No","No"
"Earlyideasforcss-snappoints","scroll-snap-destination","10.0","12","39.0","No","No","No"
"Earlyideasforcss-snappoints","scroll-snap-coordinate","10.0","12","39.0","No","No","No"
"","","MSHTML","EdgeHTML","Gecko","WebKit","KHTML","Presto"
