"Danish","Jegved,","hvordanmanden,","(som)dusnakkerom,","serud."
"Norwegian(Bokmål)","Jegvet","hvordanmannen","(som)dusnakkerom,","serut."
"Norwegian(Nynorsk)","Egveit","korleismannen","(som)dutalarom(som)dusnakkarom","serut."
"Swedish","Jagvet","hurmannen","(som)dutalarom,(som)dupratarom,(som)dusnackarom,(colloquial)","serut."
"English","Iknow","howtheman","(that)you'retalkingabout","looks."
