"Irish","English","ScottishGaelic","English","Notes"
"cuan","harbour","cuan","ocean","Anumberofwordsareusedinbothlanguagesfor""ocean""and""sea"",suchasaigéan/aigeun,anfharraige.Caladhorcala(alsointhecompound""calafort""<""cala-phort"")arecommonlyusedinIrishfor""harbour""."
"AnBhreatainBheag","Wales","A'BhreatainBheag","Brittany","Breatain(Britain)isthesameinboth.TheScottishGaelicequivalentforWalesisA'Chuimrigh,aGaelicisationofanAnglicisationoftheWelshCymru.TheIrishforBrittanyisAnBhriotáinfromLatin""Britannia""."
"shiúilsé","Hewalked","shiubhaile","Hedied","Siubhailmeans""walk""or""stroll""inScottishGaelic,butisalsoaeuphemismfordeath"
