"Definition","substring(string,startpos,endpos)returnsstringsubstr(string,startpos,numChars)returnsstring"
"Description","Returnsasubstringofstringbetweenstartingatstartposandendpos,orstartingatstartposoflengthnumChars.TheresultingstringistruncatediftherearefewerthannumCharscharactersbeyondthestartingpoint.endposrepresentstheindexafterthelastcharacterinthesubstring.Notethatforvariable-lengthencodingssuchasUTF-8,UTF-16orShift-JIS,itcanbenecessarytoremovestringpositionsattheend,inordertoavoidinvalidstrings."
