"Othersoftware","GUI","CLI","Other","Programminglanguage","Basedon"
"jDCbot","No","No","No","Java",""
"Net::DirectConnect","No","No","No","Perl",""
"FlowLib","No","No","No","C#",""
"DC-hublink","Yes","No","No","VisualBasic",""
"Hub-Link","Yes","No","No","VisualBasic",""
"MyIrcDcLinks","Yes","No","No","Delphi",""
"NetChatLink","Yes","No","No","Delphi",""
"Kitty","Unknown","Unknown","Unknown","C#",""
"Othersoftware","GUI","CLI","Other","Programminglanguage","Basedon"
