"JohnMcCain","BarackObama","JohnMcCain","BarackObama"
"ThoughJohnMcCainplanstoexpandforeignaid,specificallytargetingmalariainAfrica,hehasexpressedconcernthattoomuchAmericanaidmoneyisembezzledoroutrightstolenbycorruptforeigngovernments.","Obamawoulddoubleforeignaidto$50billionby2012.","ThoughJohnMcCainplanstoexpandforeignaid,specificallytargetingmalariainAfrica,hehasexpressedconcernthattoomuchAmericanaidmoneyisembezzledoroutrightstolenbycorruptforeigngovernments.","Obamawoulddoubleforeignaidto$50billionby2012."
"ChuckBaldwin","BobBarr","CynthiaMcKinney","RalphNader"
"BaldwinbelievesthattheU.S.isnottheworld'spoliceman,andwouldendallforeignaidandinterventionistpolicies.","""[F]oreignaidhasprovedtobeadrainontheU.S.economywhiledoinglittlegoodfortherecipients.Aidisroutinelyusedbycorruptforeigngovernmentstooppresstheirpeopleandenrichpowerfulelites.Foreignaidalmostalwaysdiscourageseconomicandpoliticalreform,whilesubsidizingnationswhichoftenworkagainstU.S.interests.""","",""
