"Company","Software","On-demandscan","On-accessscan","Firewall","AntiSpam","Webprotection","AntiTheft","Call/SMSFiltering","Backup","ParentalControl","Support","License","Price","Firstrelease","Countryoforigin","Notes"
"Dr.Web","Dr.WebMobileSecuritySuite","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Proprietary","Trialware","2006","Russia",""
"ESET","ESETMobileSecurity","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Proprietary","Non-free","2010","Slovakia",""
"KasperskyLab","KasperskyMobileSecurity","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Proprietary","Non-free","2008","Russia","BannedbyUSG"
"Company","Software","On-demandscan","On-accessscan","Firewall","AntiSpam","Webprotection","AntiTheft","Call/SMSFiltering","Backup","ParentalControl","Support","License","Price","Firstrelease","Countryoforigin","Notes"
