"Model","Launch","Micro-archi-tecture","Codename","Fab(nm)","Businterface","Clockrate","Clockrate","Fillrate","Memory","Processingpower(GFLOPS)","APIcompliance(version)","APIcompliance(version)","APIcompliance(version)","Memory","Memory","Coreconfig","Fillrate","Memory","Processingpower(GFLOPS)","APIcompliance(version)","TDP(Watts)","Notes"
"Model","Launch","Micro-archi-tecture","Codename","Fab(nm)","Businterface","Core(MHz)","Coreconfig","Memory(MHz)","Pixel(GP/s)","Texture(GT/s)","Size(GiB)","TDP(Watts)","Notes","Bandwidth(GB/s)","Bustype","Buswidth(bit)","Singleprecision","Doubleprecision","Direct3D","OpenGL","OpenCL","Vulkan"
"FireProW2100","August13,2014","GCN1stgen","OlandXT","28","PCIe3.0x8","630","900","320:20:8:5","5.04","12.6","2","28.8","DDR3","128","403.2","25.5","11.2a/12.0","4.5","2.0(new)","1.0","<26","TwoStandardDisplayPortDP1.2aoutputs"
"FireProW4100","August13,2014","GCN1stgen","CapeVerde","28","PCIe3.0x16","630","1125","512:32:16:8","10.08","20.16","2","72","GDDR5","128","645.1","40.3","11.2a/12.0","4.5","2.0(new)","1.0","<50","FourStandardMini-DP1.2aoutputs"
"FireProW5100","August13,2014","PCIe3.0x16","GCN2ndgen","BonairePro","28","930","1500","768:48:16:12","GDDR5","14.88","44.64","4","96","1430","89.2","128","11.2b/12.0","2.0","<75","4.5","DirectGMA,GeometryBoost,4DP1.2a,includingAdaptive-SyncandHBR2","1.0"
"FireProW7100","August13,2014","PCIe3.0x16","GCN3rdgen","TongaProGL","28","920","1400","1792:112:32:28","GDDR5","29.4","103","11.2b/12.0","2.0","8","DirectGMA,GeometryBoost,4DP1.2a,includingAdaptive-SyncandHBR2","160","256","3297","206","1.1","<150","4.5"
"FireProW8100","June26,2014","PCIe3.0x16","GCN2ndgen","HawaiiProGL","28","824","1250","8","2560:160:64:40","GDDR5","52.7","145","11.2b/12.0","2.0","320","512","4218.9","2109.45","1.0","220","ECCRAM,4DP+SDI-Link","4.5"
"FireProW9100","March26,2014","GCN2ndgen","PCIe3.0x16","HawaiiXT","930","28","1250","2816:176:64:44","59.5","512","GDDR5","163.7","1.0","1632","11.2b/12.0","320","5237.8","2618.9","2.0","275","ECCRAM,SixMiniDP+SDI-Link","4.5"
