"Implementation","DEFLATE(insecure)"
"Botan","No"
"BSAFE","No"
"cryptlib","No"
"GnuTLS","Disabledbydefault"
"JSSE","No"
"LibreSSL","No"
"MatrixSSL","Disabledbydefault"
"MbedTLS","Disabledbydefault"
"NSS","Disabledbydefault"
"OpenSSL","Disabledbydefault"
"SChannel","No"
"SecureTransport","No"
"wolfSSL","Disabledbydefault"
"Erlang/OTPSSLapplication","No"
"Implementation","DEFLATE"
