"Model","","Codename","Fab(nm)","Businterface","Coreclock(MHz)","Memoryclock(MHz)","Coreconfig","Fillrate","Memory","SupportedAPIversion","Memory","Memory","Fillrate","Memory","SupportedAPIversion","TDP(Watts)","Notes"
"Model","Launch","Codename","Fab(nm)","Businterface","Coreclock(MHz)","Memoryclock(MHz)","Coreconfig","Pixel(GP/s)","Texture(GT/s)","Size(MB)","TDP(Watts)","Notes","Bandwidth(GB/s)","Bustype","Buswidth(bit)","Direct3D","OpenGL"
"Quadro2Go","August14,2001","NV11GLM","180","AGP4x","143","130360","2:0:4:2","0.286","0.592","3264","2.95.8","SDRDDR","128","7.0","1.2","","FirstmobileQuadrobasedontheGeForce2Go,Dynamiccoreclock100–143MHz,dynamicvoltage1.575V,graphicscorelistedas64-bitand128-bitforDDRandSDRSDRAMtypesrespectivelyaccordingtoNvidia"
"Quadro4500GoGL","April23,2002","NV17GLM","150","AGP4x,8x","220","220","2:0:4:2","0.44","0.88","64","7.0","DDR","128","7.0","1.3","","BasedontheGeForce4Go,dynamiccoreclock66–220MHz,corevoltage1.35V,usesDDRSDRAMaccordingtoNvidiabrochures"
"Quadro4700GoGL","February5,2003","NV28GLM","150","AGP4x,8x","176","200","4:2:4:4","0.704","0.704","64","7.4?","DDR","128?","1.3","8.1","BasedonGeForce4Go4200,usesDDRaccordingtoNvidiabrochures",""
"QuadroFXGo700","June2003?","NV31GLM","130","AGP8x","295","590","4:2:4:4","1.18","1.18","128","9.44?","DDR","128","9.0","2.1?","SlightlyunderclockedGeforceFX5600Go",""
"QuadroFXGo1000","February2004?","NV36GLM","130?","AGP8x","295","570","4:3:4:4","1.18","1.18","128","9.12?","128","9.0","2.1?","BasedonTSMC130nmprocesswithoneextrapixelshader?","","DDR"
"QuadroFXGo1400","February25,2005","NV41GLM","130","PCIe","275","590","12:5:12:12?","2.20","2.2","256","18.9?","DDR","9.0","2.1?","256","LastchipdesignatedasaQuadroFXGo,usesPCIeinsteadofAGP8x.Coreconfighasbeenmentionedaseither8:5:8:8or12:5:12:12-thelatterislikelysincechipisderivedfromGeForceGo6800.",""
