"Model","Launch","Microarchitecture","Codename","Fab(nm)","Businterface","Clockrate","Clockrate","Fillrate","Memory","Processingpower(GFLOPS)","APIcompliance(version)","APIcompliance(version)","APIcompliance(version)","Memory","Memory","Coreconfig","Fillrate","Memory","Processingpower(GFLOPS)","APIcompliance(version)","TDP(Watts)","Notes"
"Model","Launch","Microarchitecture","Codename","Fab(nm)","Businterface","Core(MHz)","Coreconfig","Memory(MHz)","Pixel(GP/s)","Texture(GT/s)","Size(GiB)","TDP(Watts)","Notes","Bandwidth(GB/s)","Bustype","Buswidth(bit)","Singleprecision","Doubleprecision","Direct3D","OpenGL","OpenCL","Vulkan"
"FireProD300","January18,2014","SouthernIslands","PitcairnXTGL","28","PCIe3.0x16","850","1270","1280:80:32:20","","","2","162.6","PCIe3.0x16","256","2176","136","11.1","4.6","1.2","1.1.101","150",""
"FireProD500","January18,2014","SouthernIslands","TahitiLEGL","28","PCIe3.0x16","725","1270","1536:96:32:24","","","3","243.8","PCIe3.0x16","384","2227","556.8","11.1","4.6","1.2","1.1.101","274",""
"FireProD700","January18,2014","SouthernIslands","TahitiXTGL","28","PCIe3.0x16","850","1370","2048:128:32:32","","384","","6","274","263","PCIe3.0x16","3482","870.4","","11.1","4.6","1.2","1.1.101"
